scenario_name,scenario_var,model_ver,Code,Long.Name,survival
gelatinous zooplankton increase,1_2,7,CSY,Chinook Skagit Yearling,0.07761744382383913
gelatinous zooplankton increase,1_2,7,CYE,Chinook other Yearling,0.17943434393071445
gelatinous zooplankton increase,1_2,7,PIS,Pink Salmon Subyearling,0.8008371159913076
gelatinous zooplankton increase,1_2,7,SAF,Strait of Georgia salmonids,0.1977602801619461
gelatinous zooplankton increase,1_2,7,SAL,Other salmonids,0.5359065748423893
gelatinous zooplankton increase,1_2,8,CDS,Chinook Duwamish Subyearling,0.3116786883432235
gelatinous zooplankton increase,1_2,8,CHC,Chinook Hood Canal Subyearling,8.770591446970323e-4
gelatinous zooplankton increase,1_2,8,CHS,Chinook Hatch Subyearling,0.28376320934515076
gelatinous zooplankton increase,1_2,8,CHY,Chinook Hatch Yearling,0.30733809243264637
gelatinous zooplankton increase,1_2,8,CKS,Chinook other Subyearling,0.3471386928168216
gelatinous zooplankton increase,1_2,8,CMF,Chum Fall Subyearling,0.4870816842649892
gelatinous zooplankton increase,1_2,8,CMH,Chum Hood Canal summer run Subyearling,0.4795767637362668
gelatinous zooplankton increase,1_2,8,CMS,Chum Hatch Subyearling,0.7123874341792951
gelatinous zooplankton increase,1_2,8,CNS,Chinook Nisqually Subyearling,1.0443257479859487
gelatinous zooplankton increase,1_2,8,CNY,Chinook Nisqually Yearling,0.08996530174506502
gelatinous zooplankton increase,1_2,8,COD,Coho Deep South Yearling,0.19708321834592776
gelatinous zooplankton increase,1_2,8,COH,Coho Hatch Yearling,0.2613222607976444
gelatinous zooplankton increase,1_2,8,COS,Coho Skagit Yearling,0.4798751273886563
gelatinous zooplankton increase,1_2,8,COY,Coho other Yearling,0.647315371678561
gelatinous zooplankton increase,1_2,8,CSN,Chinook Snohomish Subyearling,0.1067344920218103
gelatinous zooplankton increase,1_2,8,CSS,Chinook Skagit Subyearling,0.02124028397247486
gelatinous zooplankton increase,1_2,8,CSY,Chinook Skagit Yearling,0.2514805670818482
gelatinous zooplankton increase,1_2,8,CYE,Chinook other Yearling,0.3226183257814097
gelatinous zooplankton increase,1_2,8,PIS,Pink Salmon Subyearling,0.8164028583216123
gelatinous zooplankton increase,1_2,8,SAF,Strait of Georgia salmonids,0.18935594250820809
gelatinous zooplankton increase,1_2,8,SAL,Other salmonids,0.7122143816093077
hatchery Chinook competition,0_8,1,CDS,Chinook Duwamish Subyearling,0.030886730284070518
hatchery Chinook competition,0_8,1,CHC,Chinook Hood Canal Subyearling,1
hatchery Chinook competition,0_8,1,CHS,Chinook Hatch Subyearling,0.17040699966774434
hatchery Chinook competition,0_8,1,CHY,Chinook Hatch Yearling,0.10057924290495412
hatchery Chinook competition,0_8,1,CKS,Chinook other Subyearling,0.12184523818350887
hatchery Chinook competition,0_8,1,CMF,Chum Fall Subyearling,0.7244783047553142
hatchery Chinook competition,0_8,1,CMH,Chum Hood Canal summer run Subyearling,0.4965316263824727
hatchery Chinook competition,0_8,1,CMS,Chum Hatch Subyearling,0.7308239148955578
hatchery Chinook competition,0_8,1,CNS,Chinook Nisqually Subyearling,1
hatchery Chinook competition,0_8,1,CNY,Chinook Nisqually Yearling,0.011429676647580125
hatchery Chinook competition,0_8,1,COD,Coho Deep South Yearling,0.04709395582390335
hatchery Chinook competition,0_8,1,COH,Coho Hatch Yearling,0.10274336979792359
hatchery Chinook competition,0_8,1,COS,Coho Skagit Yearling,0.5228670352760927
hatchery Chinook competition,0_8,1,COY,Coho other Yearling,0.649542500526237
hatchery Chinook competition,0_8,1,CSN,Chinook Snohomish Subyearling,0.0373763447940475
hatchery Chinook competition,0_8,1,CSS,Chinook Skagit Subyearling,6.130193801101907e-5
hatchery Chinook competition,0_8,1,CSY,Chinook Skagit Yearling,0.04406140113541397
hatchery Chinook competition,0_8,1,CYE,Chinook other Yearling,0.08553829279743685
hatchery Chinook competition,0_8,1,PIS,Pink Salmon Subyearling,0.8127137319251497
hatchery Chinook competition,0_8,1,SAF,Strait of Georgia salmonids,0.17687322671556394
hatchery Chinook competition,0_8,1,SAL,Other salmonids,0.36507399376455246
hatchery Chinook competition,0_8,2,CDS,Chinook Duwamish Subyearling,0.13863390017091543
hatchery Chinook competition,0_8,2,CHC,Chinook Hood Canal Subyearling,1
hatchery Chinook competition,0_8,2,CHS,Chinook Hatch Subyearling,0.2421723865873972
hatchery Chinook competition,0_8,2,CHY,Chinook Hatch Yearling,0.2081007448582909
hatchery Chinook competition,0_8,2,CKS,Chinook other Subyearling,0.2590877336231942
hatchery Chinook competition,0_8,2,CMF,Chum Fall Subyearling,0.6346692366397063
hatchery Chinook competition,0_8,2,CMH,Chum Hood Canal summer run Subyearling,0.5419256176219385
hatchery Chinook competition,0_8,2,CMS,Chum Hatch Subyearling,0.723132861654392
hatchery Chinook competition,0_8,2,CNS,Chinook Nisqually Subyearling,1
hatchery Chinook competition,0_8,2,CNY,Chinook Nisqually Yearling,0.0319298798258542
hatchery Chinook competition,0_8,2,COD,Coho Deep South Yearling,0.007100762318057976
hatchery Chinook competition,0_8,2,COH,Coho Hatch Yearling,0.03410972221065116
hatchery Chinook competition,0_8,2,COS,Coho Skagit Yearling,0.2288525844663795
hatchery Chinook competition,0_8,2,COY,Coho other Yearling,0.6403121729055259
hatchery Chinook competition,0_8,2,CSN,Chinook Snohomish Subyearling,0.05194751709837668
hatchery Chinook competition,0_8,2,CSS,Chinook Skagit Subyearling,6.562616865612906e-5
hatchery Chinook competition,0_8,2,CSY,Chinook Skagit Yearling,0.136463598745173
hatchery Chinook competition,0_8,2,CYE,Chinook other Yearling,0.18966538563488514
hatchery Chinook competition,0_8,2,PIS,Pink Salmon Subyearling,0.8299303754293312
hatchery Chinook competition,0_8,2,SAF,Strait of Georgia salmonids,0.18973930786035506
hatchery Chinook competition,0_8,2,SAL,Other salmonids,0.3936242483759573
hatchery Chinook competition,0_8,3,CDS,Chinook Duwamish Subyearling,0.027171831293027818
hatchery Chinook competition,0_8,3,CHC,Chinook Hood Canal Subyearling,1
hatchery Chinook competition,0_8,3,CHS,Chinook Hatch Subyearling,0.20702593393815852
hatchery Chinook competition,0_8,3,CHY,Chinook Hatch Yearling,0.13203033691441246
hatchery Chinook competition,0_8,3,CKS,Chinook other Subyearling,0.16124593914287194
hatchery Chinook competition,0_8,3,CMF,Chum Fall Subyearling,0.6091799759446176
hatchery Chinook competition,0_8,3,CMH,Chum Hood Canal summer run Subyearling,0.3399926746092917
hatchery Chinook competition,0_8,3,CMS,Chum Hatch Subyearling,0.7208431570592354
hatchery Chinook competition,0_8,3,CNS,Chinook Nisqually Subyearling,1.0700193509327925e-14
hatchery Chinook competition,0_8,3,CNY,Chinook Nisqually Yearling,0.01620141859872934
hatchery Chinook competition,0_8,3,COD,Coho Deep South Yearling,0.08173286290984903
hatchery Chinook competition,0_8,3,COH,Coho Hatch Yearling,0.1687653781279151
hatchery Chinook competition,0_8,3,COS,Coho Skagit Yearling,0.9194818511049175
hatchery Chinook competition,0_8,3,COY,Coho other Yearling,0.655474271384227
hatchery Chinook competition,0_8,3,CSN,Chinook Snohomish Subyearling,0.032277389462504774
hatchery Chinook competition,0_8,3,CSS,Chinook Skagit Subyearling,4.147482114015977e-5
hatchery Chinook competition,0_8,3,CSY,Chinook Skagit Yearling,0.06782453020431177
hatchery Chinook competition,0_8,3,CYE,Chinook other Yearling,0.11438796702018003
hatchery Chinook competition,0_8,3,PIS,Pink Salmon Subyearling,0.8211407473685999
hatchery Chinook competition,0_8,3,SAF,Strait of Georgia salmonids,0.18392568715157234
hatchery Chinook competition,0_8,3,SAL,Other salmonids,0.3530965675687832
hatchery Chinook competition,0_8,4,CDS,Chinook Duwamish Subyearling,0.0346983468282156
hatchery Chinook competition,0_8,4,CHC,Chinook Hood Canal Subyearling,1
hatchery Chinook competition,0_8,4,CHS,Chinook Hatch Subyearling,0.2068726286805697
hatchery Chinook competition,0_8,4,CHY,Chinook Hatch Yearling,0.13790864552063775
hatchery Chinook competition,0_8,4,CKS,Chinook other Subyearling,0.16499078464760425
hatchery Chinook competition,0_8,4,CMF,Chum Fall Subyearling,0.6129709438534999
hatchery Chinook competition,0_8,4,CMH,Chum Hood Canal summer run Subyearling,0.3352948608583321
hatchery Chinook competition,0_8,4,CMS,Chum Hatch Subyearling,0.7210186409400007
hatchery Chinook competition,0_8,4,CNS,Chinook Nisqually Subyearling,5.058728903779611e-16
hatchery Chinook competition,0_8,4,CNY,Chinook Nisqually Yearling,0.01553790032053811
hatchery Chinook competition,0_8,4,COD,Coho Deep South Yearling,0.07707890944134257
hatchery Chinook competition,0_8,4,COH,Coho Hatch Yearling,0.13208603592886725
hatchery Chinook competition,0_8,4,COS,Coho Skagit Yearling,0.9225660058766626
hatchery Chinook competition,0_8,4,COY,Coho other Yearling,0.6542185388909765
hatchery Chinook competition,0_8,4,CSN,Chinook Snohomish Subyearling,0.03226079502699451
hatchery Chinook competition,0_8,4,CSS,Chinook Skagit Subyearling,4.30271336032264e-5
hatchery Chinook competition,0_8,4,CSY,Chinook Skagit Yearling,0.06801441288068064
hatchery Chinook competition,0_8,4,CYE,Chinook other Yearling,0.12228210710971252
hatchery Chinook competition,0_8,4,PIS,Pink Salmon Subyearling,0.8231309690349281
hatchery Chinook competition,0_8,4,SAF,Strait of Georgia salmonids,0.18015758114073724
hatchery Chinook competition,0_8,4,SAL,Other salmonids,0.3421623071656531
hatchery Chinook competition,0_8,5,CDS,Chinook Duwamish Subyearling,0.007245910796255574
hatchery Chinook competition,0_8,5,CHC,Chinook Hood Canal Subyearling,1
hatchery Chinook competition,0_8,5,CHS,Chinook Hatch Subyearling,0.18884629117048357
hatchery Chinook competition,0_8,5,CHY,Chinook Hatch Yearling,0.11837440908817176
hatchery Chinook competition,0_8,5,CKS,Chinook other Subyearling,0.1502786962297717
hatchery Chinook competition,0_8,5,CMF,Chum Fall Subyearling,0.7329155000608703
hatchery Chinook competition,0_8,5,CMH,Chum Hood Canal summer run Subyearling,0.5022800940698035
hatchery Chinook competition,0_8,5,CMS,Chum Hatch Subyearling,0.7325330199755988
hatchery Chinook competition,0_8,5,CNS,Chinook Nisqually Subyearling,7.68451663815153e-14
hatchery Chinook competition,0_8,5,CNY,Chinook Nisqually Yearling,0.010272777491398042
hatchery Chinook competition,0_8,5,COD,Coho Deep South Yearling,0.043693687386712865
hatchery Chinook competition,0_8,5,COH,Coho Hatch Yearling,0.09699735164531323
hatchery Chinook competition,0_8,5,COS,Coho Skagit Yearling,0.4308085669240635
hatchery Chinook competition,0_8,5,COY,Coho other Yearling,0.648846622327296
hatchery Chinook competition,0_8,5,CSN,Chinook Snohomish Subyearling,0.027394177118511432
hatchery Chinook competition,0_8,5,CSS,Chinook Skagit Subyearling,5.3751467683540476e-5
hatchery Chinook competition,0_8,5,CSY,Chinook Skagit Yearling,0.011565877967109044
hatchery Chinook competition,0_8,5,CYE,Chinook other Yearling,0.10690478488142661
hatchery Chinook competition,0_8,5,PIS,Pink Salmon Subyearling,0.8201901182307115
hatchery Chinook competition,0_8,5,SAF,Strait of Georgia salmonids,0.18489401773487213
hatchery Chinook competition,0_8,5,SAL,Other salmonids,0.3352893658828889
hatchery Chinook competition,0_8,6,CDS,Chinook Duwamish Subyearling,0.006288788023336037
hatchery Chinook competition,0_8,6,CHC,Chinook Hood Canal Subyearling,1
hatchery Chinook competition,0_8,6,CHS,Chinook Hatch Subyearling,0.1961782722016244
hatchery Chinook competition,0_8,6,CHY,Chinook Hatch Yearling,0.12915395442355299
hatchery Chinook competition,0_8,6,CKS,Chinook other Subyearling,0.1603183303857175
hatchery Chinook competition,0_8,6,CMF,Chum Fall Subyearling,0.7325313409785281
hatchery Chinook competition,0_8,6,CMH,Chum Hood Canal summer run Subyearling,0.5398506586413195
hatchery Chinook competition,0_8,6,CMS,Chum Hatch Subyearling,0.732531075239726
hatchery Chinook competition,0_8,6,CNS,Chinook Nisqually Subyearling,1
hatchery Chinook competition,0_8,6,CNY,Chinook Nisqually Yearling,8.441201864410811e-4
hatchery Chinook competition,0_8,6,COD,Coho Deep South Yearling,0.00610844385211524
hatchery Chinook competition,0_8,6,COH,Coho Hatch Yearling,0.04187007863064487
hatchery Chinook competition,0_8,6,COS,Coho Skagit Yearling,0.2101662506152824
hatchery Chinook competition,0_8,6,COY,Coho other Yearling,0.6435545693123538
hatchery Chinook competition,0_8,6,CSN,Chinook Snohomish Subyearling,0.030299529585773585
hatchery Chinook competition,0_8,6,CSS,Chinook Skagit Subyearling,9.375641845062501e-5
hatchery Chinook competition,0_8,6,CSY,Chinook Skagit Yearling,0.016126729031516223
hatchery Chinook competition,0_8,6,CYE,Chinook other Yearling,0.10658067628317222
hatchery Chinook competition,0_8,6,PIS,Pink Salmon Subyearling,0.8576290834764514
hatchery Chinook competition,0_8,6,SAF,Strait of Georgia salmonids,0.1852005254231512
hatchery Chinook competition,0_8,6,SAL,Other salmonids,0.3776512678830177
hatchery Chinook competition,0_8,7,CDS,Chinook Duwamish Subyearling,0.08863233738417403
hatchery Chinook competition,0_8,7,CHC,Chinook Hood Canal Subyearling,1
hatchery Chinook competition,0_8,7,CHS,Chinook Hatch Subyearling,0.2179264073087686
hatchery Chinook competition,0_8,7,CHY,Chinook Hatch Yearling,0.1660576346542574
hatchery Chinook competition,0_8,7,CKS,Chinook other Subyearling,0.16044676881051395
hatchery Chinook competition,0_8,7,CMF,Chum Fall Subyearling,0.5985969051934178
hatchery Chinook competition,0_8,7,CMH,Chum Hood Canal summer run Subyearling,0.34314969076029433
hatchery Chinook competition,0_8,7,CMS,Chum Hatch Subyearling,0.7203979943740922
hatchery Chinook competition,0_8,7,CNS,Chinook Nisqually Subyearling,1
hatchery Chinook competition,0_8,7,CNY,Chinook Nisqually Yearling,0.017593527771162194
hatchery Chinook competition,0_8,7,COD,Coho Deep South Yearling,0.006470961905290319
hatchery Chinook competition,0_8,7,COH,Coho Hatch Yearling,0.040983869147401625
hatchery Chinook competition,0_8,7,COS,Coho Skagit Yearling,0.21433589464719421
hatchery Chinook competition,0_8,7,COY,Coho other Yearling,0.6401022457002791
hatchery Chinook competition,0_8,7,CSN,Chinook Snohomish Subyearling,0.04719282950114503
hatchery Chinook competition,0_8,7,CSS,Chinook Skagit Subyearling,6.532659509646023e-5
hatchery Chinook competition,0_8,7,CSY,Chinook Skagit Yearling,0.0865256362593589
hatchery Chinook competition,0_8,7,CYE,Chinook other Yearling,0.14743730955390927
hatchery Chinook competition,0_8,7,PIS,Pink Salmon Subyearling,0.8190346391176855
hatchery Chinook competition,0_8,7,SAF,Strait of Georgia salmonids,0.1914130929173609
hatchery Chinook competition,0_8,7,SAL,Other salmonids,0.4094569891894684
hatchery Chinook competition,0_8,8,CDS,Chinook Duwamish Subyearling,0.07100714524455326
hatchery Chinook competition,0_8,8,CHC,Chinook Hood Canal Subyearling,1
hatchery Chinook competition,0_8,8,CHS,Chinook Hatch Subyearling,0.18872096530691565
hatchery Chinook competition,0_8,8,CHY,Chinook Hatch Yearling,0.1263365132253425
hatchery Chinook competition,0_8,8,CKS,Chinook other Subyearling,0.1574540678459402
hatchery Chinook competition,0_8,8,CMF,Chum Fall Subyearling,0.6016822292801313
hatchery Chinook competition,0_8,8,CMH,Chum Hood Canal summer run Subyearling,0.33471230406478536
hatchery Chinook competition,0_8,8,CMS,Chum Hatch Subyearling,0.7198571020637975
hatchery Chinook competition,0_8,8,CNS,Chinook Nisqually Subyearling,1.5316424352761858e-12
hatchery Chinook competition,0_8,8,CNY,Chinook Nisqually Yearling,0.011758049271318955
hatchery Chinook competition,0_8,8,COD,Coho Deep South Yearling,0.00411903161505284
hatchery Chinook competition,0_8,8,COH,Coho Hatch Yearling,0.016360541938284606
hatchery Chinook competition,0_8,8,COS,Coho Skagit Yearling,0.15365494823261916
hatchery Chinook competition,0_8,8,COY,Coho other Yearling,0.6341199645315319
hatchery Chinook competition,0_8,8,CSN,Chinook Snohomish Subyearling,0.04097534389964936
hatchery Chinook competition,0_8,8,CSS,Chinook Skagit Subyearling,1.0586285041770735e-4
hatchery Chinook competition,0_8,8,CSY,Chinook Skagit Yearling,0.07992164238399646
hatchery Chinook competition,0_8,8,CYE,Chinook other Yearling,0.11588772691708259
hatchery Chinook competition,0_8,8,PIS,Pink Salmon Subyearling,0.8231686773823491
hatchery Chinook competition,0_8,8,SAF,Strait of Georgia salmonids,0.17907854692142502
hatchery Chinook competition,0_8,8,SAL,Other salmonids,0.37194549331258603
hatchery Chinook competition,1_2,1,CDS,Chinook Duwamish Subyearling,0.17417191238858784
hatchery Chinook competition,1_2,1,CHC,Chinook Hood Canal Subyearling,1.1281414530531762e-4
hatchery Chinook competition,1_2,1,CHS,Chinook Hatch Subyearling,0.2276437686435606
hatchery Chinook competition,1_2,1,CHY,Chinook Hatch Yearling,0.22985138582979417
hatchery Chinook competition,1_2,1,CKS,Chinook other Subyearling,0.25131278648654837
hatchery Chinook competition,1_2,1,CMF,Chum Fall Subyearling,0.7146474312532021
hatchery Chinook competition,1_2,1,CMH,Chum Hood Canal summer run Subyearling,0.6034600206451168
hatchery Chinook competition,1_2,1,CMS,Chum Hatch Subyearling,0.7304582484434118
hatchery Chinook competition,1_2,1,CNS,Chinook Nisqually Subyearling,2.1633309823511539e-4
hatchery Chinook competition,1_2,1,CNY,Chinook Nisqually Yearling,0.06407578176492502
hatchery Chinook competition,1_2,1,COD,Coho Deep South Yearling,0.1858477339157275
hatchery Chinook competition,1_2,1,COH,Coho Hatch Yearling,0.24375179061187738
hatchery Chinook competition,1_2,1,COS,Coho Skagit Yearling,0.5046475301660556
hatchery Chinook competition,1_2,1,COY,Coho other Yearling,0.6520877440904733
hatchery Chinook competition,1_2,1,CSN,Chinook Snohomish Subyearling,0.08715466298158386
hatchery Chinook competition,1_2,1,CSS,Chinook Skagit Subyearling,0.006740473119983836
hatchery Chinook competition,1_2,1,CSY,Chinook Skagit Yearling,0.15333591130849736
hatchery Chinook competition,1_2,1,CYE,Chinook other Yearling,0.20502418751543966
hatchery Chinook competition,1_2,1,PIS,Pink Salmon Subyearling,0.7843762021996061
hatchery Chinook competition,1_2,1,SAF,Strait of Georgia salmonids,0.18462385477621107
hatchery Chinook competition,1_2,1,SAL,Other salmonids,0.6302842856695179
hatchery Chinook competition,1_2,2,CDS,Chinook Duwamish Subyearling,0.09625626522527422
